2025-07-30 09:55:26,614      INFO: > ET_LOOK
2025-07-31 09:44:50,874   WARNING:     --> Insufficient data found for `net_radiation_grass`, missing [`ra_24`, `l_net`, `r0_grass`]
2025-07-31 09:44:50,875   WARNING:     --> Insufficient data found for `et_reference`, missing [`rn_24_grass`]
2025-07-31 09:44:50,876   WARNING:     --> Insufficient data found for `et_reference_mm`, missing [`et_ref_24`]
2025-07-31 09:44:50,878      INFO:     --> Calculating `air_temperature_kelvin_daily`.
2025-07-31 09:44:50,878      INFO:     --> Calculating `air_temperature_kelvin`.
2025-07-31 09:44:50,880      INFO:     --> Calculating `air_temperature_kelvin_daily`.
2025-07-31 09:44:50,880      INFO:     --> Calculating `air_temperature_kelvin`.
2025-07-31 09:44:50,882      INFO:     --> Calculating `mean_temperature_kelvin_daytime`.
2025-07-31 09:46:24,102      INFO:     > ET_LOOK
2025-07-31 09:46:24,103      INFO:         --> Running `et_look` (v3).
2025-07-31 09:46:24,230      INFO:         --> Setting `rs_min` to `100`.
2025-07-31 09:46:24,232      INFO:         --> Setting `land_mask` to `1`.
2025-07-31 09:46:24,233      INFO:         --> Setting `z_obst_max` to `3`.
2025-07-31 09:46:24,234      INFO:         --> Calculating `declination`.
2025-07-31 09:46:24,238      INFO:         --> Calculating `inverse_earth_sun_distance`.
2025-07-31 09:46:24,242   WARNING:         --> Insufficient data found for `vegetation_cover`, missing [`nd_min`, `nd_max`, `vc_pow`]
2025-07-31 09:46:24,243   WARNING:         --> Insufficient data found for `leaf_area_index`, missing [`vc`, `vc_min`, `vc_max`, `lai_pow`]
2025-07-31 09:46:24,245   WARNING:         --> Insufficient data found for `effective_leaf_area_index`, missing [`lai`]
2025-07-31 09:46:24,246   WARNING:         --> Insufficient data found for `soil_fraction`, missing [`lai`]
2025-07-31 09:46:24,247      INFO:         --> Calculating `latitude_rad`.
2025-07-31 09:46:24,249      INFO:         --> Calculating `sunset_hour_angle`.
2025-07-31 09:46:24,255      INFO:         --> Calculating `daily_solar_radiation_toa_flat`.
2025-07-31 09:46:24,268      INFO:         --> Calculating `seasonal_correction`.
2025-07-31 09:46:24,276      INFO:         --> Calculating `daily_solar_radiation_toa`.
2025-07-31 09:46:24,345      INFO:         --> Calculating `cosine_solar_zenith_angle`.
2025-07-31 09:46:24,397      INFO:         --> Calculating `inst_solar_radiation_toa`.
2025-07-31 09:46:24,401      INFO:         --> Calculating `transmissivity`.
2025-07-31 09:46:24,404   WARNING:         --> Insufficient data found for `diffusion_index`, missing [`diffusion_slope`, `diffusion_intercept`]
2025-07-31 09:46:24,406   WARNING:         --> Insufficient data found for `daily_total_solar_radiation`, missing [`diffusion_index`]
2025-07-31 09:46:24,407   WARNING:         --> Insufficient data found for `stress_radiation`, missing [`ra_24`]
2025-07-31 09:46:24,408      INFO:         --> Calculating `air_pressure_kpa2mbar`.
2025-07-31 09:46:24,411      INFO:         --> Calculating `air_pressure_daily`.
2025-07-31 09:46:24,411      INFO:         --> Calculating `air_pressure`.
2025-07-31 09:46:24,416   WARNING:         --> Insufficient data found for `vapour_pressure_from_specific_humidity_daily`, missing [`qv_24`]
2025-07-31 09:46:24,489      INFO:         --> Calculating `vapour_pressure_from_dewpoint_daily`.
2025-07-31 09:46:24,490      INFO:         --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:46:24,494      INFO:         --> Calculating `saturated_vapour_pressure_minimum`.
2025-07-31 09:46:24,495      INFO:         --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:46:24,499      INFO:         --> Calculating `saturated_vapour_pressure_maximum`.
2025-07-31 09:46:24,499      INFO:         --> Calculating `saturated_vapour_pressure`.
2025-07-31 09:46:24,503      INFO:         --> Calculating `saturated_vapour_pressure_average`.
2025-07-31 09:46:24,506      INFO:         --> Calculating `vapour_pressure_deficit_daily`.
2025-07-31 09:46:24,506      INFO:         --> Calculating `vapour_pressure_deficit`.
2025-07-31 09:46:24,509   WARNING:         --> Insufficient data found for `stress_vpd`, missing [`vpd_slope`]
2025-07-31 09:46:24,511   WARNING:         --> Insufficient data found for `stress_temperature`, missing [`t_opt`, `t_min`, `t_max`]
2025-07-31 09:46:24,512   WARNING:         --> Insufficient data found for `atmospheric_canopy_resistance`, missing [`lai_eff`, `stress_rad`, `stress_vpd`, `stress_temp`, `rcan_max`]
2025-07-31 09:46:24,514      INFO:         --> Calculating `air_temperature_kelvin_daily`.
2025-07-31 09:46:24,514      INFO:         --> Calculating `air_temperature_kelvin`.
2025-07-31 09:46:24,516   WARNING:         --> Insufficient data found for `longwave_radiation_fao`, missing [`vp_slope`, `vp_offset`, `lw_slope`, `lw_offset`]
2025-07-31 09:46:24,518   WARNING:         --> Insufficient data found for `interception_mm`, missing [`vc`, `lai`, `int_max`]
2025-07-31 09:46:24,519      INFO:         --> Calculating `latent_heat_daily`.
2025-07-31 09:46:24,520      INFO:         --> Calculating `latent_heat`.
2025-07-31 09:46:24,522   WARNING:         --> Insufficient data found for `interception_wm2`, missing [`int_mm`]
2025-07-31 09:46:24,524   WARNING:         --> Insufficient data found for `net_radiation`, missing [`ra_24`, `l_net`, `int_wm2`]
2025-07-31 09:46:24,525   WARNING:         --> Insufficient data found for `net_radiation_canopy`, missing [`rn_24`, `sf_soil`]
2025-07-31 09:46:24,526   WARNING:         --> Insufficient data found for `stress_moisture`, missing [`tenacity`]
2025-07-31 09:46:24,528   WARNING:         --> Insufficient data found for `canopy_resistance`, missing [`r_canopy_0`, `stress_moist`, `rcan_max`]
2025-07-31 09:46:24,530      INFO:         --> Setting `z_oro` to `0.001`.
2025-07-31 09:46:24,530   WARNING:         --> Insufficient data found for `obstacle_height`, missing [`ndvi_obs_min`, `ndvi_obs_max`, `obs_fr`]
2025-07-31 09:46:24,532   WARNING:         --> Insufficient data found for `roughness_length`, missing [`lai`, `z_obst`]
2025-07-31 09:46:24,533      INFO:         --> Calculating `wind_speed`.
2025-07-31 09:46:24,538   WARNING:         --> Insufficient data found for `initial_canopy_aerodynamic_resistance`, missing [`z0m`, `z_obs`]
2025-07-31 09:46:24,539   WARNING:         --> Insufficient data found for `wind_speed_blending_height_daily`, missing [`z_obs`, `z_b`]
2025-07-31 09:46:24,541      INFO:         --> Calculating `dry_air_density_daily`.
